Category,Area,Distance,Log_Area,tsne_1,tsne_2
traffic light,1043.0062,0.56224287,3.0182868900351454,-7.066473,17.187954
traffic light,3147.5382,0.77664,3.49797100961343,-5.343534,19.020933
traffic light,61.992,0.8080161,1.7923356478849233,-5.9407873,13.521824
traffic light,2018.0601,0.68452984,3.3049340958501974,-7.1385117,17.94773
traffic light,8236.9049,0.8719015,3.9157640518227455,-8.88746,18.080887
traffic light,1691.8382,0.59767586,3.228358826665672,-7.1222525,16.259462
traffic light,229.96159999999998,0.7842487,2.3616553216679437,-4.4868703,16.186647
traffic light,40.3736,0.67519563,1.6060974759505204,-6.414299,9.597074
traffic light,47879.296500000004,0.8267038,4.680147760606291,-4.331085,22.420837
traffic light,34.4745,0.84697515,1.537497976115019,-5.8818383,9.609402
traffic light,24.919999999999998,1.0105199,1.396548037987132,-84.154045,-11.945278
traffic light,344.1025,0.646905,2.536687827902129,-9.703069,13.77852
traffic light,199.3503,0.6961211,2.299616893563733,-7.668756,12.267452
traffic light,106.029,0.6859251,2.0254246654294055,-9.276568,12.859303
traffic light,1775.3582000000001,0.81986105,3.249285990398929,-9.327191,20.282173
traffic light,276.95360000000005,0.9530634,2.4424070147254304,38.379627,31.33735
traffic light,303.2424,0.6486143,2.4817899251876687,-6.2350426,17.09325
traffic light,41.855199999999996,0.9339632,1.6217494214933164,-85.693436,-9.312924
traffic light,594.6972,0.7595141,2.7742958937247493,-8.711613,16.16342
traffic light,126.525,0.7936643,2.1021763459808254,-6.2863545,10.289047
traffic light,384.154,0.7736199,2.584505359634962,-4.5133133,10.249639
traffic light,132.8124,0.6959653,2.1232386247320845,-8.954363,13.15773
traffic light,466.6172,0.76357466,2.668960743303455,-4.642368,16.075428
traffic light,274.56,0.7213217,2.4386372661686115,-9.571093,13.241254
traffic light,510.74240000000003,0.60909855,2.7082019129205017,-7.832458,15.026069
traffic light,112.1481,0.8431088,2.04979192021497,-2.116553,9.867375
traffic light,1060.3422,0.6938201,3.0254460460082346,-4.552207,15.206494
traffic light,17366.853600000002,0.93965936,4.239721143263829,-2.9614553,23.809553
traffic light,1027.3880000000001,0.88902384,3.0117344888126727,-4.672434,18.849749
traffic light,486.82620000000003,0.55622876,2.6873739430363264,-8.265989,15.082794
traffic light,20.0857,0.8870769,1.3028869717828937,-3.3022373,8.475502
traffic light,82.2723,0.7107867,1.9152536385891161,-9.021094,12.562865
traffic light,225.3735,0.62114054,2.3529028492417585,-7.0732956,14.51686
traffic light,20.6035,0.8551188,1.3139410019988846,-4.9356985,8.619587
fire hydrant,66.752,0.9060727,1.824464282410418,-4.0258613,-15.461815
fire hydrant,2644.337,0.5851179,3.422316801764421,-6.132779,-21.385368
fire hydrant,22446.447600000003,0.51414114,4.351147618845234,-5.974627,-24.193226
fire hydrant,61464.5272,0.57186806,4.788624545272268,-5.9727416,-27.73217
fire hydrant,41706.887200000005,0.8197934,4.620207777419301,32.846153,25.929821
fire hydrant,40.5546,1.0122391,1.608040122204696,-2.6877382,8.504346
fire hydrant,118313.35040000001,0.6253261,5.073033752894349,-6.028238,-28.457321
fire hydrant,21609.9784,0.49501666,4.334654332789512,-6.6965694,-24.628128
fire hydrant,105211.3086,0.6311083,5.022062422314165,-5.3335996,-28.047417
fire hydrant,86240.844,0.6889728,4.935712998106452,-6.2954636,-28.6087
fire hydrant,156118.6868,0.69648796,5.193454889535215,-5.5359097,-28.668623
fire hydrant,440.4112,0.87857276,2.6438583548872434,-7.2860813,-13.511123
fire hydrant,23990.486,0.5404446,4.38003904600786,-7.620303,-24.554226
fire hydrant,210064.428,0.7571913,5.3223525158458935,-4.8527303,-29.3402
fire hydrant,111.0259,0.95818365,2.045424302345146,-2.5533473,-13.316794
fire hydrant,37575.4842,0.7039048,4.574904585640403,-4.5340486,-27.935736
fire hydrant,1924.7886,0.74092996,3.2843830377951484,-5.5361953,-19.29604
fire hydrant,2425.1439,0.8254231,3.3847375132977824,-5.3169036,-18.649025
fire hydrant,53573.6084,0.6876212,4.728950898854318,-6.6928554,-26.41234
fire hydrant,206.36399999999998,0.8219635,2.3146339373108433,-5.1149826,-15.611657
fire hydrant,253.63800000000003,0.80448526,2.4042143200062176,-5.0474453,-15.424764
fire hydrant,97.4832,0.9446376,1.9889297769707486,-4.557147,-14.98497
fire hydrant,7845.223999999999,0.54466724,3.8946053482512046,-6.406177,-23.237791
fire hydrant,35328.863999999994,0.5333051,4.548129672915645,-6.073638,-26.976696
fire hydrant,9117.0354,0.57777363,3.9598536410993543,-5.0599055,-22.754955
fire hydrant,1611.0848,0.88766927,3.207118400259576,-8.22098,-18.309532
fire hydrant,19365.21,0.49735686,4.287022210919142,-6.2768917,-24.28004
fire hydrant,198.9603,0.8613209,2.298766427108313,-3.3163538,-14.899675
fire hydrant,48759.0588,0.58518857,4.68805531380624,-6.4980035,-27.373985
fire hydrant,284.6364,0.78037363,2.454290437941853,-6.2084165,-14.961236
fire hydrant,6954.285600000001,1.011365,3.8422525224066386,-11.919159,-4.0663114
fire hydrant,112914.4224,0.62407756,5.0527494172898955,-5.5802984,-27.860521
fire hydrant,239.91299999999998,0.82536924,2.380053781420514,-5.1810813,-15.76192
fire hydrant,101054.7362,0.7275077,5.004556672698659,-5.6343603,-28.778027
fire hydrant,22993.725599999998,0.89844567,4.361609344319927,-6.1199985,-30.135489
fire hydrant,38568.9132,0.46448943,4.586237401430398,-6.2426453,-25.46454
fire hydrant,39.5208,0.8934002,1.5968257272128834,-3.3575566,-15.230503
fire hydrant,653.1372,0.7251568,2.815004420086948,-4.995886,-18.467993
fire hydrant,158059.674,0.7804683,5.198821081866479,-4.255159,-28.721117
fire hydrant,590.81,0.969339,2.771447837533725,-0.19291438,-7.1190834
fire hydrant,83089.89799999999,0.5353283,4.919548225835326,-5.9165306,-27.44518
fire hydrant,9813.6976,0.49162203,3.9918326714689516,-6.6667647,-23.832884
fire hydrant,11796.213600000001,0.5467524,4.071742627940583,-5.2719555,-24.267399
fire hydrant,766.1654000000001,0.8016456,2.884322535367799,-5.411143,-16.970263
fire hydrant,46331.845,0.55651903,4.665879594771793,-5.7779465,-27.67421
fire hydrant,19203.3348,0.4801547,4.2833766536763775,-6.155756,-24.345684
fire hydrant,228779.01279999997,0.7450749,5.359416181645436,-5.0475035,-29.17592
fire hydrant,15533.7088,0.5482403,4.1912751594680255,-6.1948237,-24.767756
fire hydrant,27679.482299999996,0.73582286,4.442157963084003,-7.808271,-25.350458
fire hydrant,10162.798999999999,0.5136757,4.007013336180462,-5.193336,-23.200739
fire hydrant,5209.1456,0.5202128,3.716766496498323,-6.3206835,-23.26129
fire hydrant,111817.3433,0.65676516,5.048509169519358,-7.3363805,-27.247393
fire hydrant,13292.947200000002,0.7321502,4.123621279723501,-8.720876,-23.964365
fire hydrant,69881.056,0.6093113,4.844359459154449,-6.74558,-26.459936
fire hydrant,738.6560999999999,0.6967078,2.868442288686212,-5.4065957,-19.25194
fire hydrant,226068.72120000003,0.7094402,5.35424047764854,-4.78235,-28.97388
fire hydrant,49.6756,0.87883335,1.6961431213805536,-3.071135,-14.517933
fire hydrant,3658.6367999999998,0.60167557,3.5633192983674666,-5.298532,-22.551298
fire hydrant,24.241999999999997,1.1108412,1.3845684468941206,-85.64842,-7.6469884
fire hydrant,4344.267400000001,0.5317256,3.6379165492627283,-5.3890333,-22.829582
fire hydrant,28102.272800000002,0.6408234,4.448741445335061,-7.744725,-23.894773
fire hydrant,434.3404,0.8108117,2.6378302269699883,-7.5072002,-16.177204
fire hydrant,24920.1156,0.5417212,4.396550052606942,-5.9428716,-24.973568
fire hydrant,72971.717,0.72330385,4.863154565176232,-5.0127144,-26.167686
fire hydrant,1243.41,0.6768893,3.0946143558159194,-5.6219044,-19.68922
fire hydrant,8725.416000000001,0.62407345,3.9407861419002836,-7.3023634,-22.492668
fire hydrant,14336.965,0.5328798,4.156457225023854,-6.918485,-23.400585
fire hydrant,6975.790499999999,0.5616162,3.8435934291979925,-7.010041,-22.922642
fire hydrant,387.7445,0.80002624,2.5885456462365357,-4.930124,-18.337534
fire hydrant,48889.4004,0.534545,4.689214710927812,-6.098323,-27.239574
fire hydrant,7044.3641,0.5529397,3.847841795128043,-6.58019,-22.863987
fire hydrant,1110.5639999999999,0.8168639,3.045543591291463,-8.473359,-17.466558
fire hydrant,487.8576,0.71755856,2.6882930749554736,-5.120442,-18.450148
fire hydrant,49221.340800000005,0.5753681,4.692153439803806,-4.9895697,-27.218126
fire hydrant,64436.18199999999,0.5555194,4.809129799508582,-5.7024183,-26.884312
fire hydrant,7143.2225,0.59759027,3.8538941779164033,-5.2369213,-23.6469
fire hydrant,16629.1035,0.5388156,4.2208688363814,-6.7242475,-24.599607
fire hydrant,23655.110099999998,0.50353235,4.373924973763201,-5.93192,-23.82188
fire hydrant,92.9292,0.9232923,1.9681521984533064,-6.5570393,-15.354972
fire hydrant,26888.587199999998,0.80467683,4.429567983801468,-9.001821,-24.478745
fire hydrant,9789.233,0.48976687,3.990748665560354,-6.6249866,-24.202833
fire hydrant,22313.5965,0.5503314,4.348569575403553,-5.550331,-26.347528
fire hydrant,22351.142699999997,0.7845525,4.349299731298757,-7.963935,-26.046568
fire hydrant,80237.01840000002,0.69324416,4.904374781970413,-4.846568,-28.359581
fire hydrant,1696.992,0.622984,3.2296797949611378,-5.8855624,-19.989725
fire hydrant,57.7416,0.9206001,1.7614888138630882,-7.2880507,-13.47874
fire hydrant,1180.4916,0.7268208,3.0720629011253537,-8.18331,-18.354229
fire hydrant,7771.113300000001,0.60253817,3.8904832408616117,-7.020362,-22.604673
fire hydrant,9484.675599999999,0.60979015,3.9770224815041524,-7.674714,-23.126177
fire hydrant,43402.47899999999,0.6088068,4.637514535624809,-6.260672,-28.04046
fire hydrant,3810.6068,0.5122539,3.58099413811874,-6.324035,-22.371717
fire hydrant,1428.9170000000001,0.8130286,3.155007003116461,-8.426655,-17.445354
fire hydrant,35351.0601,0.8657909,4.548402441857871,36.690083,17.736795
fire hydrant,11806.5516,0.8316737,4.072123069520455,-4.3759184,-24.754896
fire hydrant,2177.5384,0.5505457,3.337965822352977,-6.2806773,-21.463058
fire hydrant,698.4864000000001,0.7531536,2.844157954526859,-6.941124,-16.601032
fire hydrant,4003.1328,0.569331,3.6023999976370917,-6.6830564,-22.052296
fire hydrant,10559.820700000002,0.5651493,4.0236565441768,-7.1513205,-24.177534
fire hydrant,159341.75770000002,0.5999241,5.20232960356132,-5.0450597,-28.346312
fire hydrant,23079.019599999996,0.46731025,4.363217355984839,-6.443413,-24.436342
stop sign,1875.7388,0.6102467,3.273172361966015,3.7316716,-20.05243
stop sign,149694.1877,0.6760685,5.175204937959471,4.0764546,-27.057198
stop sign,3770.0992,0.53814185,3.5763527776449986,3.7887084,-22.568207
stop sign,1736.448,0.9548887,3.2396617823768716,-10.101255,18.233727
stop sign,82403.91249999999,0.7001982,4.915947832289612,3.64072,-26.518793
stop sign,1713.2608,0.97728837,3.233823478190072,-15.912805,19.721014
stop sign,3044.9754000000003,0.63427734,3.4835837883687595,3.7130957,-20.254108
stop sign,654.0804,0.8623767,2.815631135373548,-14.718308,17.621677
stop sign,29218.2163,0.5751412,4.465653699801147,4.6095057,-24.23447
stop sign,54934.376000000004,0.7285733,4.73984419572546,3.506643,-27.063988
stop sign,411.1556,0.9086635,2.614006209790452,-15.668579,19.223
stop sign,269.6684,0.75275177,2.4308300583932874,-12.837952,15.679162
stop sign,462.9792,0.75979245,2.665561480158044,-14.500856,17.242573
stop sign,223.4505,0.7196944,2.349181330788716,2.6434789,-17.47057
stop sign,267.2436,0.87524295,2.42690731343941,-14.637169,17.563673
stop sign,97348.47199999998,0.6512077,4.988329139141348,4.1201005,-26.62042
stop sign,866.7434999999999,0.70762575,2.9378905934207706,3.2837856,-19.160122
stop sign,131719.8861,0.695567,5.119651346499611,3.8094099,-26.484983
stop sign,191.5704,1.0943605,2.282328406048629,7.063106,-14.833438
stop sign,9112.32,0.5652189,3.95962896258487,3.9691715,-23.255829
stop sign,22298.7433,0.5781182,4.348280388014329,4.0343995,-24.634352
stop sign,495.4006,0.8699539,2.694956528242009,-15.783428,19.516315
stop sign,6519.942,0.6684012,3.814243732358916,4.179037,-21.722897
stop sign,541.8465,0.7232237,2.7338762724336814,2.5150135,-18.242668
stop sign,89.1096,0.92976445,1.9499244941876894,1.9589027,-14.931643
stop sign,41376.377700000005,0.64839935,4.6167524676308185,4.46587,-26.511824
stop sign,184188.9212,0.85081416,5.265263504219105,41.408073,-3.8211768
stop sign,27706.8924,0.5879857,4.442587818123793,4.1985316,-24.211807
stop sign,2383.1081999999997,0.81387603,3.377143761018789,6.003489,-20.299704
stop sign,155694.684,0.68206936,5.19227378438007,4.1454124,-26.841621
stop sign,115.551,0.768255,2.0627737082971938,1.2283813,-16.952034
stop sign,20982.0,0.7589037,4.321846882692888,5.9345527,-26.46553
stop sign,20587.7292,0.5650901,4.313608447137916,4.067639,-24.936436
stop sign,11014.443,0.63780767,4.0419625397852155,4.4730916,-22.469963
stop sign,134.1879,0.8739716,2.127713356368373,-9.139695,11.357405
stop sign,56015.5828,0.59714085,4.748308858839184,4.349894,-26.139296
stop sign,1328.666,0.6789227,3.123415821734826,3.6411028,-19.69984
stop sign,20021.7171,0.5510089,4.301501320649618,4.0103083,-23.650915
stop sign,3218.0528,0.53551906,3.5075931654810115,4.000409,-22.475302
stop sign,1668.3478,0.6266809,3.22228659298954,3.7404895,-19.873892
stop sign,28208.0526,0.7319467,4.450373104791763,5.55468,-26.503864
stop sign,114246.4785,0.66989017,5.057842822382254,4.18685,-26.981325
stop sign,16304.938000000002,0.55086243,4.212319151727742,4.0259614,-23.553013
stop sign,124.86500000000001,0.8901936,2.0964407215045493,-15.65107,18.02067
stop sign,1288.6579,0.81085134,3.110137640502172,4.519201,-19.698925
stop sign,3123.4281999999994,0.85854006,3.494631527025373,-62.470905,40.720676
stop sign,14783.063100000001,0.81143636,4.169764430648658,5.94498,-24.499987
stop sign,36434.174399999996,0.60026044,4.561508932840182,4.47272,-24.372091
stop sign,386.5775,0.76822615,2.587236573152941,2.1959312,-18.048395
stop sign,79.9172,0.77318937,1.9026402594289924,1.7284203,-16.528498
stop sign,9682.974,0.54789245,3.986008765719657,3.8493288,-23.235435
stop sign,4761.757,0.9009092,3.6777672288992203,-16.923338,20.274416
stop sign,4043.5584,0.54993045,3.606763719887488,3.7578683,-22.42638
stop sign,17271.3438,0.6681983,4.237326129242065,4.9841886,-24.310745
stop sign,734.274,0.59422565,2.8658581504923837,3.1835093,-19.043955
stop sign,32.8252,0.8228036,1.5162073808736807,1.248408,-16.770592
stop sign,269.325,0.8878194,2.4302766685177732,-15.090029,19.290222
stop sign,64.70859999999999,0.9607032,1.810962003765154,-4.6192327,8.502386
stop sign,1161.4565999999998,0.86686957,3.0650029862131696,-15.795683,19.406275
stop sign,18556.3,0.5459735,4.26849138514934,4.343958,-23.78941
stop sign,46.4724,0.93572646,1.6671951015695052,-9.818859,12.115086
stop sign,12175.904400000001,0.5655346,4.085501229545136,4.1649213,-23.231731
stop sign,1363.128,0.6474662,3.134536638728011,3.705486,-19.88331
stop sign,57.7519,1.1178473,1.7615662768055995,-3.5990849,-6.8414445
stop sign,52780.5918,0.62171257,4.72247425541858,4.092553,-26.25182
stop sign,206706.3309,0.72660303,5.3153537781891185,3.8845592,-27.310474
stop sign,3728.25,0.542609,3.571505026530699,3.8090012,-22.933687
stop sign,88.11919999999999,0.81851727,1.9450705457056634,2.4757607,-17.467613
stop sign,90.9027,0.8456565,1.9585767828664857,1.7902087,-14.814416
stop sign,102102.3906,0.66057,5.009035910669025,4.087646,-26.806026
stop sign,72351.552,0.72997427,4.859447851527022,4.5054235,-26.840334
stop sign,6482.966300000001,0.6243885,3.8117737640428113,4.6400795,-22.773903
stop sign,6853.9619999999995,0.5510066,3.835941692268336,4.224671,-22.869991
stop sign,508.50250000000005,0.8543623,2.7062930924279587,-15.262581,19.30435
stop sign,62081.9382,0.66036147,4.79296526714873,4.165022,-26.310953
parking meter,3336.3468,0.8975995,3.523271187498742,15.497767,14.798174
parking meter,1143.4495,0.8294594,3.058216988920349,-4.535893,10.838445
parking meter,30977.3852,0.7448145,4.491044756188273,-3.7013936,23.238092
parking meter,20870.936,0.729271,4.319541926330417,-3.7964618,24.829582
parking meter,8183.6118,0.6557239,3.9129450198834137,-6.6522136,22.360075
parking meter,2460.8700000000003,0.706269,3.3910886719011457,-7.2565985,22.631477
parking meter,8920.1316,0.9130541,3.950371261633099,36.64823,18.364616
parking meter,866.1336,0.84253055,2.9375848865527536,3.5909493,-17.220188
parking meter,2050.5852,0.87219214,3.311877818549692,13.706286,13.096123
parking meter,45760.992,0.64872587,4.660495430458403,-5.8312073,23.821974
parking meter,5833.9596,0.9317531,3.7659634173195125,-7.4961467,29.25904
parking meter,214.996,0.92847633,2.332430379943105,-41.390873,6.3748517
parking meter,10230.2456,0.7431061,4.009886060050812,-8.337618,24.209438
parking meter,64.6272,1.064042,1.8104153403433547,-2.7337964,6.410137
parking meter,27486.5353,0.7377473,4.439120000122777,-6.9442015,25.216621
parking meter,30169.063000000002,0.8172686,4.479561821933397,-6.8519406,25.414091
parking meter,10610.8332,0.65198165,4.025749487572869,-5.3138843,22.87841
parking meter,15358.056,0.64684546,4.186336246821555,-6.9726863,23.557579
parking meter,808.671,0.83885217,2.9077718690215835,3.6607668,-17.268421
parking meter,18381.129,0.7566045,4.264372182970205,-7.146226,24.830366
parking meter,15215.85,0.6529968,4.182296218278053,-7.814652,23.528625
parking meter,41158.4241,0.7948667,4.614458737864537,-8.892618,27.30256
parking meter,4840.6278,0.6398343,3.6849016906515293,-7.0432324,22.577263
parking meter,331.5309,0.91129535,2.5205240126022903,3.1073644,-16.892134
parking meter,6137.7225,0.5655815,3.7880072491262533,-5.699559,22.5634
parking meter,78620.1845,0.68964285,4.8955340586552465,-4.3000298,23.426424
parking meter,4752.5166,0.713347,3.676923642481365,-9.522964,22.182657
parking meter,30304.7424,0.8005577,4.481510596719762,-2.9038396,22.633156
parking meter,7117.6483,0.78032273,3.852336524670513,2.8685007,-22.49326
parking meter,14729.897500000001,0.6145001,4.168199724755783,-7.7890334,23.585026
parking meter,6487.4682,0.681807,3.8120752420552235,-6.567322,22.28794
parking meter,899.4551999999999,0.9519573,2.9539795369118953,-13.8954935,19.76063
parking meter,4186.644,0.7288717,3.6218660333992925,-9.526934,22.08821
parking meter,257.645,0.71059746,2.4110217187222642,-5.414659,16.639854
parking meter,46619.4716,0.8724507,4.668567346779909,38.84125,-5.763851
parking meter,478.36109999999996,0.79187334,2.6797558558837116,-13.854354,17.533401
parking meter,8652.8871,0.766628,3.9371610372216916,-4.2230597,-22.564978
parking meter,85305.6875,0.6762134,4.930977987410459,-5.8291388,24.223799
parking meter,97150.284,0.7785678,4.987444074513285,-5.9185247,24.581465
parking meter,9891.2415,0.582921,3.995250805526448,-6.96807,23.74223
parking meter,22196.9858,0.6739191,4.346294004211746,-5.0385423,22.77082
parking meter,59388.4096,0.75428075,4.773701695184543,-3.598283,23.25716
parking meter,2002.8768,0.7818766,3.3016542360006524,-13.404963,16.168535
parking meter,34009.4928,0.76802224,4.531600155137552,-9.562539,22.564074
parking meter,940.5217,0.78073794,2.973368820175114,-14.474798,19.199154
parking meter,27830.3868,0.6271375,4.444519242408,-6.592939,23.540588
parking meter,275.0328,0.8925151,2.4393844902286714,3.2077115,-16.988173
parking meter,132.10969999999998,0.9575568,2.1209347063489403,-4.013423,9.441639
parking meter,9444.8634,0.67010814,3.9751956811508933,-6.651591,22.913408
parking meter,3190.6651,0.6758117,3.5038812219763793,-9.344883,21.306139
parking meter,1246.5473,0.70243603,3.095708762373892,-8.2232685,19.108814
parking meter,13781.341599999998,0.6223627,4.139291497768691,-6.8912263,23.178408
parking meter,3164.4665,0.6466663,3.500300502462089,-7.1631775,22.460983
parking meter,109.26330000000002,0.9456236,2.0384743130570877,-4.289166,9.379915
parking meter,48638.1867,0.81383824,4.6869773754574515,-8.887444,27.30754
parking meter,2313.4719999999998,0.85335916,3.364264247592527,26.806547,33.00536
parking meter,678.304,0.8176398,2.831424378133584,-8.759878,19.330841
parking meter,54479.524000000005,0.7030951,4.736233304391577,-4.1270537,23.152918
parking meter,44126.1684,0.8340567,4.644696218066238,9.193311,17.532652
parking meter,34.1515,1.0411494,1.533409783490944,-3.1556637,8.476243
bench,23094.3264,0.76882726,4.363505299553802,26.704208,19.153648
bench,5179.9852,0.79864854,3.7143285189020836,18.214527,24.695126
bench,24978.6978,0.81157595,4.39756979380531,21.591759,17.152609
bench,1993.2963000000002,0.8011242,3.299571860612368,24.597095,26.887806
bench,921.1225000000001,0.7216103,2.964317390822553,19.170675,19.009512
bench,2041.9074,0.696626,3.3100360430491795,23.335714,24.461584
bench,94270.75649999999,0.8798202,4.97437699220349,66.48246,-1.6534245
bench,14968.1032,0.883401,4.175166768815579,26.931646,24.476355
bench,40087.674399999996,0.69052374,4.603010862323285,30.329813,21.996485
bench,31560.448800000002,0.7955701,4.499143170392187,29.308634,19.852766
bench,203.0934,1.0064659,2.3076958102085765,-86.74948,-11.58535
bench,7115.0214,0.73428774,3.852176210658945,24.3626,20.207466
bench,1143.216,0.7354381,3.0581282940396357,21.476469,24.613594
bench,133.5834,0.95504177,2.125752493047318,22.220558,-9.836072
bench,547.1577,0.7069922,2.7381125153080554,20.772663,25.697193
bench,838.3125,0.82306546,2.9234059419317693,16.91652,19.579762
bench,2394.9285999999997,0.9044475,3.3792925703233445,13.5072975,20.736486
bench,2001.16,0.6837258,3.3012818134433863,22.589592,24.509182
bench,65.52,0.97545934,1.816373888752362,-85.82865,-3.94099
bench,684.2374,0.73372865,2.835206808769987,21.480108,26.738073
bench,156190.60340000002,0.8267046,5.193654902689286,57.180336,-18.791622
bench,5124.6415,0.6794754,3.7096634892365667,24.21494,24.390965
bench,1492.7039999999997,0.7011841,3.173973696598762,21.701717,27.210218
bench,26172.303300000003,0.75387603,4.417841944514645,27.193485,22.543798
bench,31568.255999999998,0.8098855,4.499250589795362,25.753399,23.12564
bench,14240.345000000001,0.82266426,4.15352051105514,0.5396763,38.009083
bench,734.1075000000001,0.715158,2.865759661058205,22.007954,22.135437
bench,858.3031,0.76349944,2.9336406811028843,18.70678,27.208183
bench,144.6016,0.7385873,2.1601730984033716,20.93877,27.758698
bench,4411.576,0.73674214,3.644593765393492,21.75802,28.2737
bench,195.71099999999998,0.8861745,2.291615236005703,16.37098,19.273996
bench,12672.3513,0.8331985,4.102857203823761,24.400328,15.85936
bench,3228.228,0.7350077,3.508964200041693,24.188467,24.780735
bench,137857.8618,0.76184344,5.139431538225609,28.44985,21.607225
bench,811.3395,0.93687224,2.909202620085387,14.856789,27.362825
bench,3103.9488,0.7355811,3.491914548906749,24.729876,22.216568
bench,217.58659999999998,1.0313164,2.337632145965245,8.865916,-9.558429
bench,22249.188,0.7448708,4.3473141657190055,24.675821,19.081505
bench,7408.02,0.7211761,3.869702146173596,24.925648,20.24873
bench,3999.523,0.9225609,3.602008198622794,-12.610738,49.71687
bench,13131.5556,0.84607434,4.118316176849452,31.306986,18.849018
bench,21356.7816,0.74740916,4.329535806471112,25.750576,20.712303
bench,555.1368,0.74341357,2.74440001765288,21.016443,24.401506
bench,276.21799999999996,0.96805567,2.441251976364111,0.8015178,42.960674
bench,2657.0544,0.63675004,3.4244004461596043,24.22559,23.578993
bench,31899.98,0.6925757,4.5037904107721545,30.505247,20.66199
bench,21513.8812,0.7307509,4.332718766114595,29.569843,22.382366
bench,102459.84869999999,0.80083394,5.010553710228556,33.15892,20.963648
bench,7609.849800000001,0.76946825,3.8813760849341827,22.938053,23.996784
bench,32472.3528,0.79890734,4.511513756782402,30.72946,19.96751
bench,18206.750999999997,0.80411816,4.260232452732706,30.083382,23.28699
bench,635.04,0.9215136,2.8028010815630884,20.399696,29.510302
bench,686.153,0.7178758,2.836420966504012,22.21773,25.272785
bench,343.39689999999996,0.8798093,2.53579637026878,13.784878,20.497646
bench,1885.2671999999998,0.79842806,3.2753729117098334,21.047224,28.060236
bench,40715.8315,0.8296885,4.60976330839508,15.698676,24.586395
bench,109281.1467,0.85440177,5.038545243464741,50.63351,1.5314718
bench,1795.368,0.6524949,3.254153480206192,23.89064,23.436909
bench,14179.195800000001,0.80084926,4.151651599709768,24.039288,20.215397
bench,735.5831999999999,0.7248376,2.866631801818604,21.571892,26.648249
bench,218.0934,0.662599,2.33864252304339,21.851368,25.747612
bench,1553.5464000000002,0.70396554,3.1913242289221984,24.2933,26.236616
bench,73092.47790000001,0.893058,4.863872685102683,29.81793,26.787308
bench,158.6735,0.999986,2.2005044014570703,-88.71696,-8.107428
bench,52907.464499999995,0.73542136,4.723516949208415,27.693674,22.180742
bench,12995.2944,0.66006994,4.1137861226094214,30.583443,21.399137
bench,62625.0625,0.76898533,4.7967481723027126,28.31379,21.588547
bench,8197.9716,0.7397151,3.9137064094690595,21.805023,28.633581
bench,231.4809,0.77405506,2.3645151622359792,20.5011,24.092442
bench,425.6214,0.76679146,2.6290234559135492,20.60098,24.313452
bench,108.95039999999999,0.7848967,2.037228829051975,16.388693,19.706188
bench,587.7431999999999,0.679953,2.7691876131784134,21.231544,27.292812
bench,86963.9736,0.8033302,4.9393393755254165,63.419434,0.24514976
bench,98588.44159999999,0.73541987,4.993826001720287,31.080284,21.2036
bench,250.8212,0.9368115,2.39936424130503,26.724863,32.95113
bench,4838.424,0.82044,3.6847039237182524,23.555912,20.082123
bench,7727.7119999999995,0.65204954,3.8880509282183233,25.307806,23.036037
bench,175.30440000000002,0.999986,2.243792816674167,-88.71696,-8.107428
bench,1222.4372,0.6911587,3.087226557452906,24.32967,23.391733
bench,617.9887999999999,0.8136282,2.7909806043084373,20.974049,23.395834
bench,974.487,0.7298604,2.9887760498508458,22.182936,21.832891
bench,11925.0,0.91706026,4.076458387712152,22.648169,-9.66513
bench,78535.5681,0.85202444,4.895066389625744,32.985565,19.365389
bench,34.207,0.9822814,1.534114987643807,-2.4423792,8.647825
bench,17145.4218,0.72150105,4.234148173799703,25.436966,20.766983
bench,2491.64,0.6946268,3.396485294284233,23.817116,24.151299
bench,183.7088,0.97397465,2.2641299603335914,-90.29663,-8.414691
bench,128709.76560000001,0.755167,5.109611499393075,30.751171,21.031929
bench,3739.0236,0.69664407,3.572758206346364,23.140013,22.382936
bench,1563.3579,0.7173197,3.194058412569372,22.949392,22.075872
bench,2341.7230000000004,0.7621861,3.369535521527863,20.973822,28.114382
bench,2273.8001,0.8691394,3.356752281247499,20.0351,21.925941
bench,4580.3339,0.8917026,3.6608971386243563,11.7921505,27.315134
bench,7027.1045,0.8947092,3.846776411974092,13.672504,20.648096
bench,317.7504,0.999986,2.502086105937874,-88.71696,-8.107428
bench,811.2312000000001,0.9422897,2.9091446453019647,18.320591,21.60234
bench,49568.841,0.74150664,4.695208764513604,30.246439,20.390501
bench,14348.790399999998,0.74270356,4.156815291679978,25.589865,23.047
bench,40320.0,0.7588472,4.605520523437469,28.328974,21.649292
bench,9790.4836,0.83588624,3.990804144267314,13.252624,21.072119
bird,26633.8518,0.69736147,4.425433978850428,28.347475,-28.8677
bird,125173.68999999999,0.8524759,5.097513055004054,48.874687,-20.76323
bird,91.5456,0.6784079,1.9616374754357295,19.161606,-32.97072
bird,33102.3996,0.76898634,4.5198594770163725,29.584223,-28.580149
bird,13255.369,0.7529921,4.122391822030126,27.204395,-28.962482
bird,293.21930000000003,0.68347687,2.4671925526254426,20.353388,-30.630503
bird,280.0998,0.7253328,2.447312798723863,19.373816,-29.974844
bird,39535.694200000005,0.85064155,4.596989368897589,59.056843,-41.09198
bird,153.57080000000002,0.72249943,2.186308646656315,19.246597,-32.137867
